created_at	lat	long
2019-09-10 19:32:00	33.907052	-83.997588
2019-09-10 18:32:00	33.45298	-86.92628
2019-09-10 16:31:00	33.04054	-117.0788
2019-09-10 16:32:00	34.132743	-117.276605
2019-09-10 16:32:00	34.125992	-117.332793
2019-09-10 18:32:00	31.48615	-88.03123
2019-09-10 19:31:00	28.279944	-81.322506
2019-09-10 18:28:00	32.44655	-86.26993
2019-09-10 18:30:00	30.63843	-87.89368
2019-09-10 19:29:00	28.13393	-81.8109
2019-09-10 18:28:00	30.52565	-86.46873
2019-09-10 16:28:00	33.9308879055536	-117.186777384826
2019-09-10 19:28:00	28.282308	-81.324229
2019-09-10 16:27:00	33.22645	-117.3514
2019-09-10 16:27:00	33.913561	-117.476486
2019-09-10 16:26:00	34.01112	-117.386
2019-09-10 18:27:00	35.2342374382132	-89.9229795916931
2019-09-10 19:26:00	26.020657	-80.222649
2019-09-10 19:25:00	26.00745	-80.19669
2019-09-10 18:25:00	30.218939	-85.6677039
2019-09-10 18:17:00	31.02706	-85.6749
2019-09-10 16:24:00	33.104783	-117.238503
2019-09-10 19:24:00	25.98305	-80.26562
2019-09-10 19:23:00	25.99683	-80.26207
2019-09-10 17:17:00	27.916055	-82.327325
2019-09-10 19:22:00	27.81025	-82.30139
2019-09-10 18:22:00	30.412187	-86.800871
2019-09-10 19:22:00	26.011545	-80.242453
2019-09-10 18:21:00	33.613873	-86.598335
2019-09-10 18:20:00	35.14035	-89.90773
2019-09-10 18:21:00	30.38323	-86.37963
2019-09-10 19:20:00	26.00505	-80.22154
2019-09-10 16:18:00	34.05547	-117.8955
2019-09-10 16:19:00	34.019619	-117.855514
2019-09-10 19:19:00	30.177424	-81.800665
2019-09-10 19:19:00	25.75196	-80.26599
2019-09-10 19:18:00	25.767804	-80.265891
2019-09-10 19:17:00	28.010561	-80.660248
2019-09-10 16:17:00	33.01328	-117.0586
2019-09-10 15:58:00	35.132561	-89.884208
2019-09-10 17:41:00	35.092895	-89.89273
2019-09-10 15:19:00	35.12176	-89.85157
2019-09-10 19:13:00	33.78553	-84.21322
2019-09-10 14:00:00	35.106773	-89.847242
2019-09-10 14:46:00	35.120509	-89.85263
2019-09-10 11:45:00	35.122148	-89.851552
2019-09-10 12:43:00	35.114838	-89.860165
2019-09-10 19:15:00	25.667366	-80.290518
2019-09-10 18:11:00	35.14399	-89.88426
2019-09-10 16:13:00	34.13044	-117.5508
2019-09-10 19:15:00	28.347573	-80.785713
2019-09-10 19:15:00	26.1718952704336	-80.1708173146319
2019-09-10 16:14:00	32.97029	-117.2107
2019-09-10 16:14:00	33.896349	-117.573894
2019-09-10 18:14:00	35.082389	-89.784411
2019-09-10 16:14:00	34.03309	-117.2873
2019-09-10 16:11:00	34.10793	-117.512226
2019-09-10 16:12:00	33.896028	-117.328056
2019-09-10 18:12:00	30.15597	-85.7369
2019-09-10 18:12:00	32.45269	-86.43488
2019-09-10 18:12:00	35.11284	-89.82786
2019-09-10 19:02:00	27.72088	-82.37833
2019-09-10 18:09:00	31.982071	-90.2508657
